one,two,three,four,key
-0.2820365315658046,-0.39467976679066696,1.6081018814554944,-0.43924062978890716,C
0.0021787407507908815,-1.8686265781889402,0.0001950819713048005,-1.0084178567181865,F
0.7809718791727632,0.6952526058490429,0.6016334643082719,-0.32291315931910886,E
0.03289656391175753,1.355870060193218,-0.5117655646137731,0.27329556659717336,G
0.6015537227361297,-1.4675575496676876,0.04490907347682892,-0.7136381506278178,B
0.6587664684475676,-0.6150576988087227,1.2684129579505563,0.5659284495118042,C
2.422549533681485,1.0793662328242353,-0.6611816815361822,1.1682626585569293,D
-2.4153408308107895,0.6212878158257252,-0.14142181035734305,-0.5561924969720545,B
-2.1119494041688167,1.0400483305086676,0.20971709932488725,-0.138747220943676,D
-0.24055265949572935,-1.8092865079109404,-0.47048711492921885,-0.882729110096705,B
0.7931322637065651,0.4821616823275077,-2.531858135579659,0.34594418635829793,F
1.82935106722016,-0.42948524048022724,-0.4344003495788946,0.5536756239593442,C
-1.0241856733164698,0.19608568365318294,-0.4469861164542122,-0.008624007572969248,B
-0.19263873792072359,0.7799685815628842,-1.0570173281685409,-0.11709092944891882,D
0.8941000987488985,0.5437616309286943,-0.7136129489146527,1.6040236851350909,A
-0.18039861366585394,-0.3429205133162155,0.8875622682385733,-1.0261885564136255,G
-0.3873584010491802,-0.7760347523676131,-0.18178219700528161,1.0733140054605688,F
-0.5331874335208906,-1.3311990287385975,1.1613276273264006,-1.4754755207607604,G
0.2963876241936647,-0.5828284522626135,-0.10543120227199215,0.6015565122876921,G
-1.1776626377588892,-0.926204832610872,-1.6300053981225509,-0.004113860155583614,D
-1.2586310216545304,0.7281544079638871,-0.43657364697989315,0.6960758063851401,B
-1.13893899327145,1.2348986572007368,-0.9926223496094723,0.7575603611149572,A
-1.121411225988532,0.7299390013710592,0.33229575832945424,-0.35360028868445226,E
0.032339677161352776,0.7159955056209605,-0.016673431749002418,0.06971743195644649,B
1.639794730062113,0.9470739412804406,0.1476789305185345,0.6889294514294504,F
1.2659911547063056,-0.37969872233290397,0.11314657386214444,-0.7103991512813357,C
-2.6947823429329625,-0.12279543864303422,0.25280951207184077,-0.7789248056436683,G
-0.38579319042067545,-0.8802135727360374,1.1050959009229016,2.3960286522981615,B
0.4488599192393552,-0.5521718749663368,1.372966434603755,-1.0015463682672416,A
0.7382806021413427,-0.9397157036841,0.22234975126314424,-0.6860390851460281,D
0.13430472606770047,0.769929756256556,-2.01211759530205,-1.2038588654856281,F
-0.6369324514695488,-0.6298247653917427,0.006415766698357336,-0.3910995420869517,G
-0.34922558384730246,-0.10016216870231984,1.12903118722708,-1.281992252810093,A
0.2822708719768712,-0.3319192667653248,-0.36508241489833326,1.4092366383735384,E
-1.7277288123100882,0.38995479523651366,1.0995408180960737,-0.5771844891655923,E
-1.2955730306098812,-1.4285109803988478,1.1007712734690192,-1.4554060341405715,B
-1.1082964976368286,0.006438371353666807,-0.6504849791808959,-1.3108429494258143,G
-0.24510925752371557,0.21426027550525592,-0.4690269167461163,-0.7694723157752426,A
-1.3068847865712652,-1.530199469958979,-0.5466685458270929,1.363025841959291,B
-1.1358913887763362,0.958124121586067,1.048539211114032,-0.22278471518386642,C
-0.6561220944880226,0.08362553687064662,0.19828843691052003,-0.38500401800544193,B
0.25375779718021424,0.9971930262159715,0.1377842798969811,0.012706171262260035,E
1.2258844453213706,0.5380865568220704,-1.3364875373968226,-0.8021747494851232,F
0.19853610085712675,1.2582093421324634,0.3079993842925361,0.4086645100479817,D
0.27224458511911603,0.3492028965935766,-1.5994584903766027,1.9265706899397856,D
-0.7136892045717409,-0.40809780492586767,-0.6098637423528294,1.458616263133667,E
-0.21127603049808236,-0.018958352548927953,-0.549342393836468,-0.6988962956337936,A
2.166153599289636,0.7247717192867007,-0.4672318985028683,-0.6491252133888803,E
0.8304766577740966,1.3727218557513734,-1.4066922909336228,-0.22542266849519513,G
-0.5236962387633852,1.89340229853038,1.6901419012257286,0.6839979975421739,F
-0.5220470575313807,-0.01115214633888798,0.5903201079140395,0.8007656905183642,C
-1.1628124497229722,0.21054669152493,-0.19049393168123693,0.7998346652647843,D
-1.692058256639668,1.8950218195869653,-0.42928249416269454,0.5424852178651349,G
0.4800448819144708,1.215149384129769,-0.0244898875646095,0.29534075462860165,F
-1.0939323352867971,0.11628348686303945,-0.509811527746992,-0.18241021558768353,B
0.3895064625845354,-1.8076414716409466,-0.7222007178306213,0.116082930836038,C
-0.28632633052770323,-1.2352324554792846,-0.0786960551904009,-2.556570214532137,E
0.08281078149469123,0.8311099587796603,0.11203568749482058,1.358724184722971,A
-0.8181722549240293,-0.892350006412638,-0.475429406354977,-0.5201575042554389,A
1.5947173922615228,-0.32368486710704814,-0.04165428171394904,-0.4246584953372595,E
0.28119645980173313,0.3766330464377471,0.5894697660581972,-0.6144969107037628,E
-0.4521016204646958,0.5338129936939423,-0.3653860480447489,-1.9101281995881436,E
1.1263299519988306,-1.148192283735273,-1.5222640998361818,0.7159760023911481,F
-1.4345627087551842,1.9859915741089076,1.92181896943689,-1.5026328546935837,C
-0.27110839147193816,1.3486944011675157,-0.01288922693641888,1.8328110414581607,C
0.1458479678890491,-0.10952711452486351,-0.14645226521312388,-0.0336469853426788,E
1.2214181451864456,-0.27099361503051994,-0.7182026249579134,-0.38974184093007286,A
0.008201194195798229,0.4822626617666254,-1.6843237197701628,0.899752936258332,E
0.814857512874363,-0.7855969690430662,-1.7062422010467737,-0.3125121756691769,B
0.10159434347226937,0.11562775567496458,-0.7398844294311941,0.9296135370304389,A
-0.4338809644365734,0.7988025983657775,0.5185235405000655,-0.27589531731828754,C
-1.360418141225003,0.5725923421354444,-1.2713408359276326,-0.19153559751989677,C
0.9851809518235249,0.8335907306408087,0.9964553537471933,0.0859724562419445,G
0.7729658302610463,0.46968500762595866,-1.9851051963790285,-0.2994846467796656,G
-0.1670543333986038,0.08761891737049425,0.6306635502634144,-0.29418419974242294,G
1.6156029518290074,-1.339692549536246,-0.5585836630223588,0.6929639676445126,E
-0.2579091622780989,0.5359190422071671,0.5649839337860774,-0.7835718096555874,G
0.9400641899226326,1.0010551608618705,-0.9864335888684672,0.39722008315854124,E
-1.6912557126480083,-1.4001557501214095,-0.7575387685084112,-0.9867555765807156,G
1.0852925490075604,0.9885193595740246,0.9803795633443564,0.4477868926935385,F
-0.6877055625247854,2.356295128972659,1.602438630392116,-0.48298186138444205,D
-1.0936152071632226,-0.7138978228476016,1.3416729004976893,0.47130010614447876,D
0.1713943906289177,-0.2446904610683069,-2.8082644745081726,0.45250601150474606,B
0.5559864528734809,0.14674433215728727,-1.5095651052684715,1.5791296960881733,C
-0.39035640164613705,-0.19283752405474885,-0.6820476901242726,0.6088698127420991,D
-0.39362959223278543,0.8405246260998968,0.42267879945845294,0.56360837872517,B
-0.16680965798872746,0.13157571802828671,-1.4003431817951575,0.5022741443426321,A
-1.0247846241655383,-0.34962556626925445,-0.6793776250001724,0.21223486079816536,E
0.6987502284386176,0.03586063246863995,0.2164711895516988,-1.5373705544719412,A
0.2121535411509242,-0.8893507578137845,-1.3890665650149374,1.241788207262408,G
-1.3577703006147641,-0.6988753843231912,0.2726776215847756,-1.2396749094243182,F
1.9343387207090916,0.3541731292472502,0.6756406909981301,-0.05186032301647247,B
0.720068629819905,-1.8783137850515703,3.556892142640004,1.5687998694656533,D
0.05997078950489479,0.9335356574240414,1.1025586112829917,0.9434968457515647,F
0.09307633880914669,-0.2897118377969437,0.12029369341228532,-0.9660970621554827,C
0.03317889153535863,-0.3237145975321504,0.40388337093334853,-0.4748844187900706,G
-1.182472701225249,1.5076811175639946,1.3897300939491068,-0.7829959212452395,C
1.2707483068395349,-0.33481931236541207,1.342265538412043,-1.9921451889137396,D
0.1258994924095266,-0.5840509198952731,-0.062142659697593604,0.8348791632381902,D
0.5082665669866376,-0.49030684730702806,1.2617263304761914,0.011357515253041945,G
-0.12581120001010204,0.943653153057223,-0.1961589599105645,-1.3535074376713516,D
-1.4871650874132198,0.015281042994702662,0.7986433266494141,1.010580109466497,C
-0.07906100971569237,-0.6026186054891489,-0.3041791875327301,-0.18345422132931233,D
1.5967218385858906,-1.1837518155916893,0.8832119132004533,0.3050391312370793,G
-0.3889419581612256,0.3522198523030343,-0.18569427120101667,1.1380016809518316,G
0.024885150520333296,0.6591797231746126,0.1625501134404481,0.9487264491131903,B
0.3350347409680668,-0.4091717603682795,1.7076603968358057,-0.92155242741635,F
-1.0227886547523848,0.27519205956403964,0.2420597683315642,-0.25322283824676134,D
0.12359395869389225,0.5201208726952269,-0.7135553770575821,0.10310340760793596,G
0.24361722731997287,-0.9994672608961777,1.0877790833834038,-0.960282015906107,A
1.1510378446051408,1.127584304594586,-0.3026157325917861,-0.14893752525187212,G
-0.3117767287103136,0.07813694809784803,1.1519077960845898,-0.8756939449965805,F
0.715416116523262,-0.7825169449917317,0.2844763219069643,-0.8229398312633168,F
0.45856614377420946,-0.028417459980460098,2.3066528722935598,0.2969382454842808,C
0.28035281038287185,1.0467311624155777,0.15046367145783557,-0.5530018704438748,C
1.1231482598924585,-1.569248568397086,-1.443979775590999,-1.5449255459966702,G
-0.15958161497894874,-1.1662575812067153,1.310441414555522,-0.091774241224982,B
0.8321022207475766,0.10718566110403821,-0.04592812501021516,-0.6431356418190576,E
-1.3604363168576814,1.2549265567759191,1.0479370558139034,-0.8500353466505537,F
-1.2495639666038227,0.040502075212579876,-0.2504447071223232,0.049702702262538284,D
-0.03093297877745382,-0.30968995586558884,0.5352782928046991,0.47579865202191696,E
-0.6070328314063699,-0.637524107568117,0.170978336304541,-0.48030120784223945,A
-1.6947064882032312,-0.8717029692307782,-1.6462334166384869,0.8897376707675436,E
0.24341126047971287,-0.3426472861980104,-0.1928664553264236,-0.5769818365428747,G
-0.3084058899411269,0.8462815469146826,0.8651007093379498,0.8535101192278292,F
0.13496410391921415,-1.2744218658921305,1.4327654645252257,0.09099418592982379,G
1.578862025999122,-1.8608901580732198,-0.48795357979691234,-0.05710289502276136,A
0.4151594330481769,-1.2733030762564361,-0.814073973926476,0.042985432323684604,D
-0.18982652651561244,0.08722792692251476,-0.9109618294203329,-1.1504372615026441,C
1.3361152945863148,0.4817025183205282,-0.23192862138101994,-0.7612608139494494,A
1.1692692122507773,-0.6974933923021805,-0.007749194177143471,-0.5910721032577069,A
0.7669648968404813,-0.4229313299341772,-2.0558838409492752,0.894405814321933,D
1.0424766599553559,-0.530776473842467,0.3770495422277409,-1.2889775269780246,B
0.20401649475231048,-0.2112266589566716,0.48056776592086115,2.1148372982228523,C
0.6093656940640266,0.3990550167916666,-1.2898203946793445,0.32817620057974006,E
0.8211827137665699,0.24322697685659198,-1.7129622404465854,-0.29415162096441205,G
-0.7966333111454359,-1.036918993149864,-0.61822438383047,0.4563420603337655,A
0.8154007437025963,-0.7119371546439912,1.0536073081858461,-0.7349297870589115,F
-2.232797673847013,-1.6617836769326517,1.6185677384032542,-0.12729543033368404,B
-0.17961639147140762,-0.5817183817781707,-0.38509820714395065,-0.05872815031237358,E
0.9410593395044848,0.3229381795719689,2.0206073160203326,-1.0742333414648484,D
-0.7537605793882062,-0.17830772870054676,1.7318218405264347,1.5982554557366442,G
-1.6890107832883614,-0.1955522481945576,0.5875317747225662,-0.8096685787267434,D
0.3106184334389922,2.087756527439485,0.3581257116071018,-0.2535489340652417,E
0.02470144948593455,0.7774751770707606,1.132237116916144,0.9874082744876109,C
-2.236170784769907,-0.5370254720813058,-1.0017276696998099,-1.738596637714506,B
0.06978077095409853,0.7912239824168408,1.2197964795349927,-0.9143845243778346,G
0.17268038539962471,2.0054547671440326,-0.8611071858232324,0.06792222847881542,A
-0.22668679432269256,-0.8935676157057241,0.13246298739081788,-0.5241104287265992,C
2.306557536341626,-0.6676005831921081,-0.3980462101073296,-0.4504278866886533,D
0.8462226642546367,0.04048272825814627,0.36408407419063143,2.0898816961982574,D
-1.4293009072917375,-2.124418817633052,-1.3712968838220945,-0.3004983839961395,C
1.305252784616489,-0.3367740777868759,0.3703745210624294,0.12906142450000335,G
-1.8934625800435743,-1.4074311495464666,-0.4814476430232086,-1.209863415797659,E
0.08787992615745267,-1.274383708362162,1.2047592693155467,-0.9861482913094036,E
-1.0333443580928345,-1.1540345944098556,0.22449754062955168,0.6912011711489484,A
-1.3142225635330105,-0.10422193456102732,-0.23044178941393748,-1.038719545649481,C
1.645682235167212,1.3454934993092469,-0.37860634534656534,0.9316124180941453,E
0.03981604086819889,-0.3384748386619754,0.5459460142189975,-1.6988158350573064,B
-0.5140416572802234,0.5071889785901473,-1.2728939174635818,-0.7092755469793594,G
-0.12349541838720245,-0.08143225442057624,0.14191681373472265,-0.12644388732075115,E
1.2686664219920356,-0.6992358419529898,1.8171436374631877,-1.5914536776542565,F
1.862670575479031,-0.23045573672453543,1.8061938898162324,1.045892897423298,E
-0.1194623825855067,-1.2890420934057047,0.14912308356671636,-1.7309705832933662,B
-0.5222774687579943,-0.3072300197323273,1.9238991165105923,1.1136666593149849,G
0.2718143469399948,0.10628342797438034,1.1624303486057996,0.4867772786950073,E
0.13729303573712906,-0.4343492673316993,2.030302240744036,0.5572560541053635,B
-0.1900544923442325,-0.31698586158966424,0.7445987945763751,0.550936087836964,A
-0.13818790314211782,0.963157430753541,-1.2244690849747757,-0.7465205858970447,E
0.3962778729958995,0.27725063471937567,1.1382332977413514,0.4210182109216233,F
0.4690643905740694,0.10556753775214102,0.11547415456835301,-0.465663439214135,E
0.15669962037660112,1.220687270864527,-1.565464386173491,-0.14762789129250597,E
0.19465193146828355,-0.6091224490222297,-0.007745766867352862,0.3712930754358518,E
-1.2841144034354186,0.0007403041035453673,0.09853498892289274,-0.7711392286372838,B
-0.873961499954028,-0.6938475092204011,0.8083831098019604,-0.5598919081587582,E
-0.9291603690167297,-0.15065145824582996,0.3150105004789479,-1.7483797105839944,B
-0.6439419861145719,-0.7495812646975519,0.5541949521587565,0.016858276204526325,G
2.211775747093642,-1.0980103410567827,1.093818586345024,-0.9837906170489108,F
0.41582335542302246,0.49934945067246106,0.4502155069080533,-0.13189759194075526,E
0.2651238435892671,-2.95793407050874,1.4925803495925452,-1.301989883849421,E
0.399765284770349,-0.9510743778231201,-0.8457437219280028,-0.004591761259971083,A
0.7629572214675813,-0.23298532364271038,-0.7180029090037029,0.0967744230587771,E
0.6956704876842379,-1.6567195833127306,0.481509224268761,-0.5228007423874724,F
0.5879404295662297,0.8213671214537689,-2.346617746084688,0.18789080124053606,B
0.38515474981998643,-0.1795881175170707,-1.4181278813933442,-0.8720710584919413,D
0.5880179814535912,-0.6771246781783096,-0.8331905934601117,0.4565256356821546,E
0.5039834195332091,-0.9019672666893576,2.2018593726567954,-0.1347869062912602,C
0.20569536803219077,1.372089704281426,2.1522361579036446,-0.1764498972874072,D
0.5092200222174139,-0.9196856896872789,0.7479132716669016,-0.15475095798917182,G
-0.5945740657019,-0.6180551583628143,0.16634225593793323,-0.8015704005852963,C
0.9498164900428356,-0.36887119382195477,-2.677534048752844,1.2177075178101424,G
-2.1459217892761453,1.8898930930973559,-0.07941690186275609,-1.0462730643021096,B
-2.198240009135955,0.49412573862039755,-0.31374684394161273,-1.0891712110494558,B
-0.8321590113894979,0.6620667627764553,1.8876912063358409,1.4743001465485202,B
0.39210795907892526,-0.04640863817245801,-1.0072922577302785,-1.570387151707163,F
-0.7469370525438805,-0.8480328462120202,-0.08112532405178646,1.4128287532475667,E
0.19528571464250863,0.1055856542945422,-0.8393804699337711,-2.473839058639562,B
0.6313998980063058,-0.7384005686366096,-0.14355643946258348,1.0266237398296696,D
0.11226275980919147,-0.1033686638589889,0.43185676083854857,-0.1885810744504715,F
0.8476655025261086,-1.2364735108150864,-0.4194296354775268,0.8561988425723143,C
0.2575047005557236,0.5775754427070432,-0.3270592020208961,-1.3849103338577604,C
-0.9069725362669884,0.014327413594902584,-1.4672546832836166,2.1096264680967582,D
0.878110676064128,-0.95018665375711,-1.6215925777138078,1.112878848631001,E
-0.20697401174792956,2.1445132706363474,1.4828228425171655,1.67595956986599,A
1.3145700071010014,0.7570535766230289,0.47796505035357334,-0.018064895333014,B
0.9202246991196045,0.111981410163028,1.0634715808034667,-0.6405603173307791,D
-1.1517050971093066,0.6901685378015361,0.488561511468907,-0.42913842988467077,F
-0.8682755674520787,-1.634356474788983,-0.17067081182261082,-1.3806275728138924,A
0.37435247424873375,-0.3823724737665219,-1.4077646241287323,0.3919896309389032,F
-1.5031593097102987,0.9975256026806872,1.7540723725457346,-0.24335560031362397,C
-1.3888559749541354,1.085171040693293,0.8508093062294672,-1.947244044176431,A
-0.7865518058570597,-0.8242064685082028,0.5986545410522636,0.48673230017186364,C
0.724256347025156,-0.8722412506569156,0.37511289088980015,-1.1994437132895719,G
-0.21943419400927033,0.2014241467165163,1.881329922670799,1.2095019241781284,F
-0.03664272004651389,0.939153441303976,0.833950674239765,1.0358700986436424,F
-0.9940398274038502,0.6203834186623022,-0.3797697328913945,-0.29997378886149645,E
0.8828648533273532,-0.06645524510995242,0.151006583941529,1.9065087238076301,A
-0.8200331652759717,-0.7811995503130039,1.0059511534164276,-1.1647118608534823,D
-0.36433137213719174,-0.6719335277373897,0.4711062457275302,-1.2093888655965646,B
-1.1111123601589368,-1.5440263269554626,0.3299653959330148,-0.3575204392096252,D
2.162877043092435,-0.47748909866717715,-0.0042519011150719665,-0.1808888574085956,G
-0.520639228250643,3.334988724190097,0.018382954292616268,-0.6083869970863163,G
-0.806599862425223,-0.4814391066059005,0.6386339731777096,-0.4110230726125308,A
-0.0030281738017909317,-0.14562149265031432,0.9401175156707526,1.153289829865107,G
-1.0856221962018306,0.6507493365906515,1.318931432130684,1.5786991909198997,F
0.9844823886521922,0.5039196294968687,2.4210153991730863,-0.07784641256926236,G
0.16155711767697356,-1.6093345844894722,0.20618929518498347,0.43776187386431886,A
0.952754619830376,0.6471294525415557,-2.001532118967925,-0.539777468514569,A
1.3456190359258657,-0.6768128398075441,0.1574011228073701,0.6428003841730933,D
-0.5039760877010372,0.8714635932506395,-0.7886695200561779,1.739401640674697,G
-1.003871127139249,1.5408636227306762,1.2113455406474978,-0.5600923670255401,D
0.11393290685751763,1.9989404284324834,0.4104207072179679,1.433425110049646,B
0.30595066830640244,-0.2926825021844259,-1.1692988183113924,-0.600519048898133,E
-0.914029389402425,0.2148950486771984,-0.8437011415594909,-1.246520879452097,A
-0.3498023055065753,-0.42764432791720014,-0.7505348588519369,-0.47340338255558695,F
-0.445859870763051,-0.5030292038790048,0.2891129495365125,-0.8078552899657964,F
-0.7078149449237755,1.06158987352606,-1.376516531072948,-1.0551175310333019,D
-0.9124857798537733,-0.9516097175660418,0.24707722322275524,2.354724986082549,C
-0.07519335065882689,-0.40638954399396565,0.07827918788444568,0.7638527855406196,E
0.278865420167578,0.6316073404017671,-0.4782041650460631,1.1747945689667445,A
-0.21240523374063044,1.8082558210606314,0.7879441837516669,1.097127492549893,B
1.0407852225396035,-0.13877897934052452,-0.005391257663214094,-0.48079615757071376,D
-1.6191533579921864,-0.523831199963507,-1.3449567847325956,-0.31301751743620976,C
1.2321645988474288,-0.2577110232024112,1.4082535071063205,-0.668439118045834,G
0.11144743641246878,0.6981002012189589,1.4900752642007868,0.09807044660403637,A
0.6373750563855661,-0.5049170698636417,-1.1110415765634822,1.9160603431451035,F
-0.8539749054992442,-1.8996557444205207,0.49275286314621125,0.5855764250937023,F
-0.7675195891673673,-0.10576372594271846,0.055270917139896326,-1.200249560646023,A
0.6092083408701653,0.8523407393131422,1.0604342577628711,0.41938001212282894,G
-1.9409163266313483,1.2411570679271335,-0.5067750618384597,-2.24077651973386,G
-0.6462613443631177,1.2507288135927297,-0.364614900996445,-0.047493208899316686,C
0.42387311025936736,0.19236163933582887,-0.6629866505034386,0.39868424498382565,F
-0.7817600009727876,-0.1400101721592253,0.5158693664312444,-2.584608144578774,C
0.04256409614088715,-0.5692700108750777,-0.25964228349092666,-0.3489431040051587,B
-0.22735382166130988,1.0444143269519757,2.0530498852749055,0.6404780392467161,A
-1.1130329821917841,1.3629550761604206,-0.8109700860332908,-1.769972983385524,C
-0.06511340137373108,-0.730857249739946,-1.3273852139955504,0.8617549802935818,B
1.123555602480548,0.36593863686618283,-0.1526605020505169,0.0489970529644231,G
0.5181026396396287,1.0259281194375705,0.1277161848869072,0.7053859942653948,B
-0.5926152369176374,0.5407590680145975,1.0037280249853235,-0.6100775617023596,E
-1.8973050677518943,0.3825237506867033,1.1041137003559158,-0.7175137511164785,C
-0.748912308050605,0.19951971007793934,0.6188139373169492,-2.840571407488151,D
1.0879717485646516,0.7897260440595455,-0.8866667663585485,-1.8012032400083042,B
-0.03258373878716236,-0.36598873848499164,-1.1136708903550139,-0.07943526956834883,A
0.8748503572894868,-0.7376746550132152,-0.6229560757162096,0.27418968303950486,F
3.2379763389298346,-1.0946796362263205,-0.05969884974569292,-0.017813853895991105,G
-0.7928509776744929,-0.47306742123928147,1.0777193848346271,-0.09690629368858279,F
-0.3144131945724262,-0.6591852358667273,0.5304800768006341,-1.1915202229430153,A
-0.16187691478204597,-0.19236895962768616,-1.7000499081811244,0.1327639263986618,C
-0.36745555619398546,-0.5300361626638602,0.31739755219576343,-0.40311009567005107,B
-1.320433187994727,-0.40788089616247386,-1.3990844309163837,-2.4845889150827554,D
0.04557998109313755,-0.87787575219692,-0.6493993196997557,0.07610203988424455,D
0.294307312356858,-0.7566171466783521,-1.395125373101136,-0.8359404674895219,B
1.069225648127667,-1.6045970708106216,1.2895717274775123,0.5703115281577703,F
-0.9077270886096056,2.111385047789902,0.8978916143812228,0.5220635315396678,G
-0.644897110913134,-1.009030643251062,0.8325085539120234,-0.6401772718590014,D
0.8030826054931822,-0.8809444664284416,-2.22609630046499,1.2518602154705962,B
-0.7252636818574341,2.5834190396032293,0.8188557934123826,1.4138254653734288,A
0.9333168944467787,-0.7100173992438388,-0.2680550160962466,-0.25018965275101374,E
-1.6441608626384294,0.037079499994398336,0.22365942532342573,-0.7739064200842382,E
-0.32322524735392716,1.3933236578542714,0.3280110099752397,0.9939525474668907,E
-1.4461278939861701,-1.5459286141884514,0.2972470475390934,-1.4951768280854612,B
0.027408631461069574,-1.3117529173933422,0.4760142624065459,0.22472450953116607,G
-0.7328541434914186,0.6270323046611757,0.4676548660501373,-0.4377158891587948,A
-0.3623720704973562,-0.49882278451453205,-0.6409243375915923,-1.130112362606894,B
1.9822460366670136,-0.13356768614352102,1.423990576756853,-1.4007860340329215,B
-0.9088405206465001,0.9814857427374971,0.2420588650723808,1.3217424989689268,G
-1.212865806844187,0.0640434412007591,0.5886735917017334,0.901213714938698,D
-0.8660644201237272,2.2493669602715727,0.5373311394244714,-0.03276916768237113,C
0.19761273435369453,-2.3335375314047897,-0.5717281031549779,-0.19051754075398572,G
0.10761735315527281,0.6331947077244336,-1.7762956397964083,2.0652251461542175,D
1.8361839791382677,-0.31318698247656424,0.03061035016570849,-0.04908568585810703,B
-0.4138959429496767,0.240528521287946,-1.472095424576484,-0.0364214985584186,B
0.9972358268328174,-0.0787124842738914,0.4997982525641494,-1.7747920547886311,F
0.4571650832026807,-0.6620766446676383,0.5171669394123999,0.5147852894887364,E
-2.975142359854718,1.5189446079284246,0.44155410355180813,1.466882448107597,B
-0.4715911374362992,1.1514544073344206,0.5779144742120624,2.6029927182728696,C
